rule_id,rule_set,description,smarts,rule_set_name,priority,max,set_desc
775,4,het_65_L(1),c:1-2:c(-[#1]):s:c(:c:1-[#6](=[#8])-[#7]-[#7]=[#6]-2-[#7](-[#1])-[#1])-[#6]=[#8],PAINS,6,0,PAINS_het_65_L(1)
776,4,coumarin_E(1),c:1-3:c(:c:2:c(:c:c:1-[Br]):o:c:c:2)-[#6](=[#6]-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0,PAINS_coumarin_E(1)
777,4,coumarin_F(1),c:1-3:c(:c:c:c:c:1)-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-c:2:n:o:c:c:2-[Br])-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0,PAINS_coumarin_F(1)
778,4,coumarin_G(1),"c:1-2:c(:c:c(:c:c:1-[F,Cl,Br,I])-[F,Cl,Br,I])-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-[#1])-[#6](=[#7]-[#1])-[#8]-2)-[#1]",PAINS,6,0,PAINS_coumarin_G(1)
779,4,coumarin_H(1),c:1-3:c(:c:c:c:c:1)-[#6](=[#6](-[#6](=[#8])-[#7](-[#1])-c:2:n:c(:c:s:2)-[#6]:[#16]:[#6]-[#1])-[#6](=[#8])-[#8]-3)-[#1],PAINS,6,0,PAINS_coumarin_H(1)
780,4,het_thio_67_A(1),[#6](-[#1])(-[#1])-[#16;X2]-c:2:n:n:c:1-[#6]:[#6]-[#7]=[#6]-[#8]-c:1:n:2,PAINS,6,0,PAINS_het_thio_67_A(1)
781,4,sulfonamide_I(1),[#16](=[#8])(=[#8])(-c:1:c:n(-[#6](-[#1])-[#1]):c:n:1)-[#7](-[#1])-c:2:c:n(:n:c:2)-[#6](-[#1])(-[#1])-[#6]:[#6]-[#8]-[#6](-[#1])-[#1],PAINS,6,0,PAINS_sulfonamide_I(1)
782,4,het_65_mannich(1),c:1-2:c(:c(:c(:c(:c:1-[#8]-[#6](-[#1])(-[#1])-[#8]-2)-[#6](-[#1])(-[#1])-[#7]-3-[#6](-[#1])(-[#1])-[#6](-[#1])(-[#1])-[#6]:[#6]-3)-[#1])-[#1])-[#1],PAINS,6,0,PAINS_het_65_mannich(1)
783,4,anil_alk_A(1),[#6](-[#1])(-[#1])-[#8]-[#6]:[#6]-[#6](-[#1])(-[#1])-[#7](-[#1])-c:2:c(:c(:c:1:n(:c(:n:c:1:c:2-[#1])-[#1])-[#6]-[#1])-[#1])-[#1],PAINS,6,0,PAINS_anil_alk_A(1)
784,4,het_5_inium(1),[#7]-4(-c:1:c:c:c:c:c:1)-[#6](=[#7+](-c:2:c:c:c:c:c:2)-[#6](=[#7]-c:3:c:c:c:c:c:3)-[#7]-4)-[#1],PAINS,6,0,PAINS_het_5_inium(1)
785,4,anil_di_alk_P(1),[#6](-[#1])(-[#1])-[#7](-[#6](-[#1])-[#1])-c:2:c:c:c:1:s:c(:n:c:1:c:2)-[#16]-[#6](-[#1])-[#1],PAINS,6,0,PAINS_anil_di_alk_P(1)
786,4,thio_urea_Q(1),c:1:2:c(:c(:c(:c(:c:1:c(:c(-[#1]):c(:c:2-[#1])-[#1])-[#6](-[#6](-[#1])-[#1])=[#7]-[#7](-[#1])-[#6](=[#16])-[#7](-[#1])-[#6]:[#6]:[#6])-[#1])-[#1])-[#1])-[#1],PAINS,6,0,PAINS_thio_urea_Q(1)
787,4,thio_pyridine_A(1),[#6]:1(:[#7]:[#6](:[#7]:[!#1]:[#7]:1)-c:2:c(:c(:c(:o:2)-[#1])-[#1])-[#1])-[#16]-[#6;X4],PAINS,6,0,PAINS_thio_pyridine_A(1)
788,4,melamine_B(1),n:1:c(:n:c(:n:c:1-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#7](-[#6]-[#1])-[#6]=[#8],PAINS,6,0,PAINS_melamine_B(1)
789,4,misc_phthal_thio_N(1),c:1(:n:s:c(:n:1)-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6](-[#1])(-[#1])-[#7]-[#6](=[#8])-c:2:c:c:c:c:c:2-[#6](=[#8])-[#8]-[#1])-c:3:c:c:c:c:c:3,PAINS,6,0,PAINS_misc_phthal_thio_N(1)
790,4,hzone_acyl_misc_B(1),n:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#6](=[#8])-[#7](-[#1])-[#7]=[#6](-[#1])-c:2:c:c:c:c:c:2-[#8]-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8]-[#1],PAINS,6,0,PAINS_hzone_acyl_misc_B(1)
791,4,tert_butyl_B(1),[#6](-[#1])(-[#1])(-[#1])-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-c:1:c(:c(:c(:c(:c:1-[#8]-[#1])-[#6](-[#6](-[#1])(-[#1])-[#1])(-[#6](-[#1])(-[#1])-[#1])-[#6](-[#1])(-[#1])-[#1])-[#1])-[#6](-[#1])(-[#1])-c:2:c:c:c(:c(:c:2-[#1])-[#1])-[#8]-[#1])-[#1],PAINS,6,0,PAINS_tert_butyl_B(1)
792,4,diazox_E(1),[#7](-[#1])(-[#1])-c:1:c(-[#7](-[#1])-[#1]):c(:c(-[#1]):c:2:n:o:n:c:1:2)-[#1],PAINS,6,0,PAINS_diazox_E(1)
793,4,anil_NH_no_alk_B(1),"[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#7](-[#1])-[#16](=[#8])=[#8])-[#1])-[#7](-[#1])-[#6](-[#1])-[#1])-[F,Cl,Br,I])-[#1]",PAINS,6,0,PAINS_anil_NH_no_alk_B(1)
794,4,anil_no_alk_A(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#7]=[#6]-2-[#6](=[#6]~[#6]~[#6]=[#6]-2)-[#1])-[#1])-[#1])-[#1])-[#1],PAINS,6,0,PAINS_anil_no_alk_A(1)
795,4,anil_no_alk_B(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-n:2:c:c:c:c:2)-[#1])-[#6](-[#1])-[#1])-[#6](-[#1])-[#1])-[#1],PAINS,6,0,PAINS_anil_no_alk_B(1)
796,4,thio_ene_amine_A(1),[#16]=[#6]-[#6](-[#6](-[#1])-[#1])=[#6](-[#6](-[#1])-[#1])-[#7](-[#6](-[#1])-[#1])-[#6](-[#1])-[#1],PAINS,6,0,PAINS_thio_ene_amine_A(1)
797,4,het_55_B(1),[#6]-1:[#6]-[#8]-[#6]-2-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8]-[#6]-1-2,PAINS,6,0,PAINS_het_55_B(1)
798,4,cyanamide_A(1),[#8]-[#6](=[#8])-[#6](-[#1])(-[#1])-[#16;X2]-[#6](=[#7]-[#6]#[#7])-[#7](-[#1])-c:1:c:c:c:c:c:1,PAINS,6,0,PAINS_cyanamide_A(1)
799,4,ene_one_one_A(1),[#8]=[#6]-[#6]-1=[#6](-[#16]-[#6](=[#6](-[#1])-[#6])-[#16]-1)-[#6]=[#8],PAINS,6,0,PAINS_ene_one_one_A(1)
800,4,ene_six_het_D(1),[#8]=[#6]-1-[#7]-[#7]-[#6](=[#7]-[#6]-1=[#6]-[#1])-[!#1]:[!#1],PAINS,6,0,PAINS_ene_six_het_D(1)
801,4,ene_cyano_E(1),[#8]=[#6]-[#6](-[#1])=[#6](-[#6]#[#7])-[#6],PAINS,6,0,PAINS_ene_cyano_E(1)
802,4,ene_cyano_F(1),[#8](-[#1])-[#6](=[#8])-c:1:c(:c(:c(:c(:c:1-[#8]-[#1])-[#1])-c:2:c(-[#1]):c(:c(:o:2)-[#6](-[#1])=[#6](-[#6]#[#7])-c:3:n:c:c:n:3)-[#1])-[#1])-[#1],PAINS,6,0,PAINS_ene_cyano_F(1)
803,4,hzone_furan_C(1),c:1:c(:c:c:c:c:1)-[#7](-c:2:c:c:c:c:c:2)-[#7]=[#6](-[#1])-[#6]:3:[#6](:[#6](:[#6](:[!#1]:3)-c:4:c:c:c:c(:c:4)-[#6](=[#8])-[#8]-[#1])-[#1])-[#1],PAINS,6,0,PAINS_hzone_furan_C(1)
804,4,anil_no_alk_C(1),[#7](-[#1])(-[#1])-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-c:2:c(-[#1]):c(:c(-[#6](-[#1])-[#1]):o:2)-[#6]=[#8])-[#1])-[#1],PAINS,6,0,PAINS_anil_no_alk_C(1)
805,4,hzone_acid_D(1),[#8](-[#1])-[#6](=[#8])-c:1:c:c:c(:c:c:1)-[#7]-[#7]=[#6](-[#1])-[#6]:2:[#6](:[#6](:[#6](:[!#1]:2)-c:3:c:c:c:c:c:3)-[#1])-[#1],PAINS,6,0,PAINS_hzone_acid_D(1)
806,4,hzone_furan_E(1),[#8](-[#1])-[#6](=[#8])-c:1:c:c:c:c(:c:1)-[#6]:[!#1]:[#6]-[#6]=[#7]-[#7](-[#1])-[#6](=[#8])-[#6](-[#1])(-[#1])-[#8],PAINS,6,0,PAINS_hzone_furan_E(1)
807,4,het_6_pyridone_NH2(1),[#8](-[#1])-[#6]:1:[#6](:[#6]:[!#1]:[#6](:[#7]:1)-[#7](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6](=[#8])-[#8],PAINS,6,0,PAINS_het_6_pyridone_NH2(1)
808,4,imine_one_fives_D(1),[#6]-1(=[!#6&!#1])-[#6](-[#7]=[#6]-[#16]-1)=[#8],PAINS,6,0,PAINS_imine_one_fives_D(1)
809,4,pyrrole_M(1),n2(-c:1:c:c:c:c:c:1)c(c(-[#1])c(c2-[#6]=[#7]-[#8]-[#1])-[#1])-[#1],PAINS,6,0,PAINS_pyrrole_M(1)
810,4,pyrrole_N(1),n2(-[#6](-[#1])-c:1:c(:c(:c:c(:c:1-[#1])-[#1])-[#1])-[#1])c(c(-[#1])c(c2-[#6]-[#1])-[#1])-[#6]-[#1],PAINS,6,0,PAINS_pyrrole_N(1)
811,4,pyrrole_O(1),n1(-[#6](-[#1])-[#1])c(c(-[#6](=[#8])-[#6])c(c1-[#6]:[#6])-[#6])-[#6](-[#1])-[#1],PAINS,6,0,PAINS_pyrrole_O(1)
812,4,ene_cyano_G(1),n1(-[#6])c(c(-[#1])c(c1-[#6](-[#1])=[#6](-[#6]#[#7])-c:2:n:c:c:s:2)-[#1])-[#1],PAINS,6,0,PAINS_ene_cyano_G(1)
813,4,sulfonamide_J(1),n3(-c:1:c:c:c:c:c:1-[#7](-[#1])-[#16](=[#8])(=[#8])-c:2:c:c:c:s:2)c(c(-[#1])c(c3-[#1])-[#1])-[#1],PAINS,6,0,PAINS_sulfonamide_J(1)
814,4,misc_pyrrole_benz(1),n2(-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#6](=[#8])-[#7](-[#1])-[#6](-[#1])(-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#8]-[#6]:[#6])c(c(-[#1])c(c2-[#1])-[#1])-[#1],PAINS,6,0,PAINS_misc_pyrrole_benz(1)
815,4,thio_urea_R(1),c:1(:c:c:c:c:c:1)-[#7](-[#1])-[#6](=[#16])-[#7]-[#7](-[#1])-[#6](-[#1])=[#6](-[#1])-[#6]=[#8],PAINS,6,0,PAINS_thio_urea_R(1)
816,4,ene_one_one_B(1),[#6]-1(-[#6](=[#8])-[#6](-[#1])(-[#1])-[#6]-[#6](-[#1])(-[#1])-[#6]-1=[#8])=[#6](-[#7]-[#1])-[#6]=[#8],PAINS,6,0,PAINS_ene_one_one_B(1)
817,4,dhp_amino_CN_H(1),[#7](-[#1])(-[#1])-[#6]-1=[#6](-[#6]#[#7])-[#6](-[#1])(-[#6]:[#6])-[#16]-[#6;X4]-[#16]-1,PAINS,6,0,PAINS_dhp_amino_CN_H(1)
818,4,het_66_anisole(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#1])-[#1])-[#7](-[#1])-c:2:c:c:n:c:3:c(:c:c:c(:c:2:3)-[#8]-[#6](-[#1])-[#1])-[#8]-[#6](-[#1])-[#1],PAINS,6,0,PAINS_het_66_anisole(1)
819,4,thiazole_amine_N(1),[#6](-[#1])(-[#1])-[#8]-c:1:c(:c(:c(:c(:c:1-[#1])-[#1])-[#8]-[#6](-[#1])-[#1])-[#1])-[#7](-[#1])-c:2:n:c(:c:s:2)-c:3:c:c:c(:c:c:3)-[#8]-[#6](-[#1])-[#1],PAINS,6,0,PAINS_thiazole_amine_N(1)
820,4,het_pyridiniums_C(1),[#6]~1~3~[#7](-[#6]:[#6])~[#6]~[#6]~[#6]~[#6]~1~[#6]~2~[#7]~[#6]~[#6]~[#6]~[#7+]~2~[#7]~3,PAINS,6,0,PAINS_het_pyridiniums_C(1)
821,4,het_5_E(1),[#7]-3(-c:2:c:1:c:c:c:c:c:1:c:c:c:2)-[#7]=[#6](-[#6](-[#1])-[#1])-[#6](-[#1])(-[#1])-[#6]-3=[#8],PAINS,6,0,PAINS_het_5_E(1)
988,6,anhydride,C(=O)OC(=O),MLSMR,3,0,MLSMR_anhydride
989,6,pentafluorophenyl ester,C(=O)Oc1c(F)c(F)c(F)c(F)c1(F),MLSMR,3,0,MLSMR_pentafluorophenyl ester
990,6,p-nitrophenyl ester,C(=O)Oc1ccc([N+]([O-])=O)cc1,MLSMR,3,0,MLSMR_p-nitrophenyl ester
991,6,any carbazide,O=*N=[N+]=[N-],MLSMR,3,0,MLSMR_any carbazide
992,6,HOBT ester,C(=O)Onnn,MLSMR,3,0,MLSMR_HOBT ester
993,6,aromatic azide,cN=[N+]=[N-],MLSMR,3,0,MLSMR_aromatic azide
994,6,imine2,"[#6,#8,#16]-[CH1]=[NH1]",MLSMR,3,0,MLSMR_imine2
995,6,sulfonyl cyanide,S(=O)(=O)C#N,MLSMR,3,0,MLSMR_sulfonyl cyanide
996,6,azocyanamide,[N;R0]=[N;R0]C#N,MLSMR,3,0,MLSMR_azocyanamide
997,6,cyanohydrin,N#CC[OH],MLSMR,3,0,MLSMR_cyanohydrin
998,6,acyl cyanide,N#CC(=O),MLSMR,3,0,MLSMR_acyl cyanide
999,6,acid halide,"[S,C](=[O,S])[F,Br,Cl,I]",MLSMR,3,0,MLSMR_acid halide
1000,6,chloramidine,[Cl]C([C&R0])=N,MLSMR,3,0,MLSMR_chloramidine
1001,6,P/S halide,"[P,S][F,Cl,Br,I]",MLSMR,3,0,MLSMR_P/S halide
1002,6,quaternary,"[C+,Cl+,I+,P+,S+]",MLSMR,3,0,MLSMR_quaternary
1003,6,unacceptable atoms,[!#6;!#7;!#8;!#16;!#1;!#3;!#9;!#11;!#12;!#15;!#17;!#19;!#20;!#30;!#35],MLSMR,3,0,MLSMR_unacceptable atoms
1004,6,triacyloxime,C(=O)N(C(=O))OC(=O),MLSMR,3,0,MLSMR_triacyloxime
1005,6,b-carbonyl quaternary nitrogen,"C(=O)CC[N+,n+]",MLSMR,3,0,MLSMR_b-carbonyl quaternary nitrogen
1006,6,benzylic quaternary nitrogen,cC[N+],MLSMR,3,0,MLSMR_benzylic quaternary nitrogen
1007,6,phosphorane,C=P,MLSMR,3,0,MLSMR_phosphorane
1008,6,Lawesson reagent derivatives,P(=S)(S)S,MLSMR,3,0,MLSMR_Lawesson reagent derivatives
1009,6,cyanophosphonate,P(OCC)(OCC)(=O)C#N,MLSMR,3,0,MLSMR_cyanophosphonate
1010,6,sulfonate,"COS(=O)(=O)[C,c]",MLSMR,3,0,MLSMR_sulfonate
1011,6,Heteroaryl sulfonate,"a-S(=O)(=O)-O[$([a&!#6]),$(c[a&!#6]),$(cc[a&!#6]),$(ccc[a&!#6]),$(cccc[a&!#6]),$(ccccc[a&!#6])]",MLSMR,3,0,MLSMR_Heteroaryl sulfonate
1012,6,sulfate ester,"COS(=O)O[C,c]",MLSMR,3,0,MLSMR_sulfate ester
1013,6,triflate,OS(=O)(=O)C(F)(F)F,MLSMR,3,0,MLSMR_triflate
1014,6,polyacidic,"[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH].[C,S,P](=O)[OH]",MLSMR,3,0,MLSMR_polyacidic
1015,6,Sulfonic acid,[OH]-S(=O)(=O)-*,MLSMR,3,0,MLSMR_Sulfonic acid
1016,6,thiol,[SH],MLSMR,3,0,MLSMR_thiol
1017,6,benzhydrol,[OH1]-C(-c1ccccc1)c2ccccc2,MLSMR,3,0,MLSMR_benzhydrol
1018,6,dihydroxybenzene,[OH1]c1ccc([OH1])cc1,MLSMR,3,0,MLSMR_dihydroxybenzene
1019,6,"2,3,4trihydroxyphenyl",c([OH])c([OH])c([OH]),MLSMR,3,0,"MLSMR_2,3,4trihydroxyphenyl"
1020,6,"2,4,5trihydroxyphenyl",c([OH])c([OH])cc([OH]),MLSMR,3,0,"MLSMR_2,4,5trihydroxyphenyl"
1021,6,allene,*=C=*,MLSMR,3,0,MLSMR_allene
1022,6,Azide,N=N=N,MLSMR,3,0,MLSMR_Azide
1023,6,azoalkanal,[N;R0]=[N;R0]CC=O,MLSMR,3,0,MLSMR_azoalkanal
1024,6,hydrazothiourea,N=NC(=S)N,MLSMR,3,0,MLSMR_hydrazothiourea
1025,6,Azo,N=N,MLSMR,3,0,MLSMR_Azo
1026,6,aldehyde,[#6]-[CH1]=O,MLSMR,3,0,MLSMR_aldehyde
1027,6,hemiacetal,[#6]-O[CH1](-[#6])[OH1],MLSMR,3,0,MLSMR_hemiacetal
1028,6,acetal,[#6]-O[CH1](-[#6])O-[#6],MLSMR,3,0,MLSMR_acetal
1029,6,Ketone,[#6]-C(=O)-[#6],MLSMR,3,0,MLSMR_Ketone
1030,6,Ester,[#6]-C(=O)O-[#6],MLSMR,3,0,MLSMR_Ester
1031,6,imine 1,"[#6,#8,#16]-C(=[NH1])[#6,#8,#16]",MLSMR,3,0,MLSMR_imine 1
1032,6,Imine 3,C=[NH],MLSMR,3,0,MLSMR_Imine 3
1033,6,thioketone,CC(=S)C,MLSMR,3,0,MLSMR_thioketone
1034,6,thioester,"C[O,S;R0][C;R0](=S)",MLSMR,3,0,MLSMR_thioester
1035,6,thionoester,COC(=S)C,MLSMR,3,0,MLSMR_thionoester
1036,6,thioamide,CC(=S)N,MLSMR,3,0,MLSMR_thioamide
1037,6,thiourea,NC(=S)N,MLSMR,3,0,MLSMR_thiourea
1038,6,nitroso,[N&D2](=O),MLSMR,3,0,MLSMR_nitroso
1039,6,long chain hydrocarbon,[CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0][CD2;R0],MLSMR,3,0,MLSMR_long chain hydrocarbon
1040,6,Long aliphatic chain,"[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]-&!@[N,C,S,O]",MLSMR,3,0,MLSMR_Long aliphatic chain
1041,6,Unbranched chain,"[$([A&D2]),$([A&D1])]!@[A&D2]!@[A&D2]!@[A&D2]!@[A&D2]!@[$([A&D2]),$([A&D1])]",MLSMR,3,0,MLSMR_Unbranched chain
1042,6,polyene,C=CC=CC=CC=C,MLSMR,3,0,MLSMR_polyene
1043,6,Dye 25,acC=&!@Cca,MLSMR,3,0,MLSMR_Dye 25
1044,6,isonitrile,[N+]#[C-],MLSMR,3,0,MLSMR_isonitrile
1045,6,thiocyanate,SC#N,MLSMR,3,0,MLSMR_thiocyanate
1046,6,cyanamide,N[CH2]C#N,MLSMR,3,0,MLSMR_cyanamide
1047,6,Dye 16 (1),c([N+](=O)[O-]),MLSMR,3,0,MLSMR_Dye 16 (1)
1048,6,nitro aromatic 2+,a-[N+](=O)[O-].a-[N+](=O)[O-],MLSMR,3,0,MLSMR_nitro aromatic 2+
1049,6,Dye 29,"O=[N+](-[O-])-caac-[$(N(C)C),$([NH]C),$([NH2])]",MLSMR,3,0,MLSMR_Dye 29
1050,6,Dye 1 (1),"c1cccc(C(=O)[C,c]([#7])=,:[C,c]([#7])C2(=O))c12",MLSMR,3,0,MLSMR_Dye 1 (1)
1051,6,Dye 7,"N=C1[#6]:,=[#6]C(=[C,N])[#6]:,=[#6]1",MLSMR,3,0,MLSMR_Dye 7
1052,6,Dye 11,"*=,:[#6]C([#6]=,:*)[#6]=,:*",MLSMR,3,0,MLSMR_Dye 11
1053,6,Dye 9,ac-*=&!@*-&!@C(=O)-&!@ca,MLSMR,3,0,MLSMR_Dye 9
1054,6,Dye 32,"c1cccc2C(=O)C(C:,=*)C(=O)c12",MLSMR,3,0,MLSMR_Dye 32
1055,6,Dye 6,c12cccc(C(=O)C(ca)C(=O)3)c2c3ccc1,MLSMR,3,0,MLSMR_Dye 6
1056,6,Dye 22,NS(=O)(=O)c1cccc([#7])c1,MLSMR,3,0,MLSMR_Dye 22
1057,6,Dye 2,OCccCO,MLSMR,3,0,MLSMR_Dye 2
1058,6,Dye 26,c1ccccc1-n2nnnc2[CH2]*,MLSMR,3,0,MLSMR_Dye 26
1059,6,alkyl halide,"[Br,Cl,I][CX4,CH,CH2,CH3]",MLSMR,3,0,MLSMR_alkyl halide
1060,6,Perhalo_ketone,"O=CC(-[F,Cl,Br,I])([F,Cl,Br,I])-[F,Cl,Br,I]",MLSMR,3,0,MLSMR_Perhalo_ketone
1061,6,Beta halo carbonyl,"O=CCC[F,Cl,Br,I]",MLSMR,3,0,MLSMR_Beta halo carbonyl
1062,6,4-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[n]:[c,n]:[c,n]1",MLSMR,3,0,MLSMR_4-halopyridine
1063,6,2-halopyridine,"[F,Cl,Br][c]1:[c,n]:[c,n]:[c,n]:[c,n]:[n]1",MLSMR,3,0,MLSMR_2-halopyridine
1064,6,Hetero_hetero,"*[N,S,O]-&!@[N,S,O][#6]",MLSMR,3,0,MLSMR_Hetero_hetero
1065,6,peroxide,OO,MLSMR,3,0,MLSMR_peroxide
1066,6,disulfide,SS,MLSMR,3,0,MLSMR_disulfide
1067,6,hydrazine,[#6]-[NH]-[NH]-[#6],MLSMR,3,0,MLSMR_hydrazine
1068,6,acyl hydrazine,[N;R0][N;R0]C(=O),MLSMR,3,0,MLSMR_acyl hydrazine
1069,6,vinyl michael acceptor1,"[#6]-[CH1]=C-C(=O)[#6,#7,#8]",MLSMR,3,0,MLSMR_vinyl michael acceptor1
1070,6,vinyl michael acceptor2,"[CH2]=C-C(=O)[#6,#7,#8]",MLSMR,3,0,MLSMR_vinyl michael acceptor2
1071,6,michael acceptor 5,N#CC(=C)C#N,MLSMR,3,0,MLSMR_michael acceptor 5
1072,6,Michael acceptor 6,"[#6,#7]-&!@[#6](=&!@[CH])-&!@C(=O)-&!@[C,N,O,S]",MLSMR,3,0,MLSMR_Michael acceptor 6
1073,6,alkynyl michael acceptor1,"[#6]-C#CC(=O)[#6,#7,#8]",MLSMR,3,0,MLSMR_alkynyl michael acceptor1
1074,6,alkynyl michael acceptor2,"[CH1]#CC(=O)-[#6,#7,#8]",MLSMR,3,0,MLSMR_alkynyl michael acceptor2
1075,6,nitroalkane,C[N+](=O)[O-],MLSMR,3,0,MLSMR_nitroalkane
1076,6,crown ether,[O;R1][C;R1][C;R1][O;R1][C;R1][C;R1][O;R1],MLSMR,3,0,MLSMR_crown ether
1077,6,nitrate,[#6]-O-[N+](=O)[O-],MLSMR,3,0,MLSMR_nitrate
1078,6,Oxalyl,O=C-&!@C=O,MLSMR,3,0,MLSMR_Oxalyl
1079,6,Dipeptide,*-C(=O)-&!@[NH]-C-&!@C(=O)-&!@[NH]-*,MLSMR,3,0,MLSMR_Dipeptide
1080,6,quaternary nitroxy,C[N+](-[O-])(C)C,MLSMR,3,0,MLSMR_quaternary nitroxy
1081,6,Triphenylphosphine,a-P(-a)-a,MLSMR,3,0,MLSMR_Triphenylphosphine
1082,6,Phosphoric acid,[OH]-P(=O)(-O)-*,MLSMR,3,0,MLSMR_Phosphoric acid
1083,6,Phosphoric ester,COP(=O)(-*)O,MLSMR,3,0,MLSMR_Phosphoric ester
1084,6,di/triphosphate,P(=O)([OH])OP(=O)[OH],MLSMR,3,0,MLSMR_di/triphosphate
1085,6,tri phosphoric esters,[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6].[#6]OP(=O)(*)O[#6],MLSMR,3,0,MLSMR_tri phosphoric esters
1086,6,phosphoramide,NP(=O)(N)N,MLSMR,3,0,MLSMR_phosphoramide
1087,6,Phenalene,c1(c)c2c(c)cccc2ccc1,MLSMR,3,0,MLSMR_Phenalene
1088,6,(poly(azo(anthracene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1[c,n]c3:[c,n]:[c,n]:[c,n]:[c,n]:c3[c,n]2",MLSMR,3,0,MLSMR_(poly(azo(anthracene))
1089,6,(poly(azo(phenanthrene)),"c12:[c,n]:[c,n]:[c,n]:[c,n]:c1:[c,n]:[c,n]:c3:[c,n]:[c,n]:[c,n]:[c,n]:c23",MLSMR,3,0,MLSMR_(poly(azo(phenanthrene))
1090,6,Dye 31,a1aaac2ac3acac4aaac(c34)c12,MLSMR,3,0,MLSMR_Dye 31
1091,6,Dye 4,c12ccccc1C(=O)c3ccccc3C2=O,MLSMR,3,0,MLSMR_Dye 4
1092,6,Dye 8,c12cccc(C(=O)N(-&!@C)C(=O)3)c2c3ccc1,MLSMR,3,0,MLSMR_Dye 8
1093,6,"epoxide, aziridine, thioepoxide","C1[O,S,N]C1",MLSMR,3,0,"MLSMR_epoxide, aziridine, thioepoxide"
1094,6,propiolactone,C1(=O)OCC1,MLSMR,3,0,MLSMR_propiolactone
1095,6,b-lactam,N1CCC1=O,MLSMR,3,0,MLSMR_b-lactam
1096,6,cycloheximide,O=C1CCCC(N1)=O,MLSMR,3,0,MLSMR_cycloheximide
1097,6,aromatic Sulfonic ester,"[#6,#7]-S(=O)(=O)Oc",MLSMR,3,0,MLSMR_aromatic Sulfonic ester
1098,6,quinone,"[$([o,n]=c1ccc(=[o,n])cc1),$([O,N]=C1C=CC(=[O,N])C=C1),$([O,N]=C1[#6]:,=[#6]C(=[O,N])[#6]:,=[#6]1)]",MLSMR,3,0,MLSMR_quinone
1099,6,saponin,O1CCCCC1OC2CCC3CCCCC3C2,MLSMR,3,0,MLSMR_saponin
1100,6,monensin,O1CCCCC1C2CCCO2,MLSMR,3,0,MLSMR_monensin
1101,6,squalestatin,C12OCCC(O1)CC2,MLSMR,3,0,MLSMR_squalestatin
1102,6,cyanidin,[OH]c1cc([OH])cc2=[O+]C(=C([OH])Cc21)c3cc([OH])c([OH])cc3,MLSMR,3,0,MLSMR_cyanidin
1103,6,cytochalasin,O=C1NCC2CCCCC21,MLSMR,3,0,MLSMR_cytochalasin
1104,9,mod_methylene,[C;R0;D2][C;R0;D2][C;R0;D2][C;R0;D2],AKP,2,0,AKP_mod_methylene
1105,9,mod_n_c_hal,"N-C-[F,Cl,Br,I]",AKP,2,0,AKP_mod_n_c_hal
1106,9,custom_ring_subs,[$([R][!R])]1~[$([R][!R])]~[$([R][!R])]~[$([R][!R])]~[$([R][!R])]~[*]1,AKP,2,0,AKP_custom_ring_subs
1107,9,mod_cyanohydrin,N#CC[OH],AKP,2,0,AKP_mod_cyanohydrin
1108,9,bms_cyanohydrin,"[C;X4](-[OH,NH1,NH2,SH])(-C#N)",AKP,2,0,AKP_bms_cyanohydrin
